Suburb,State,Latitude,Longitude
SEACOMBE GARDENS,SA,-35.0233558,138.5457983
SEAFORD,SA,-35.1868004,138.4770511
SEAFORD,VIC,-38.1040134,145.1282259
SEAFORD HEIGHTS,SA,-35.1972056,138.4971771
SEAFORD MEADOWS,SA,-35.1747576,138.4837013
SEAFORD NORTH,VIC,-38.1014766,145.1299061
SEAFORD RISA,SA,,
SEAFORD RISE,SA,-35.2009601,138.4866672
SEAFORTH,NSW,-33.7910792,151.2430284
SEAHAM,NSW,-32.6615292,151.7267675
SEAHOLME,VIC,-37.8678584,144.8410573
SEATON,SA,-34.893357,138.5129598
SEAVIEW DOWNS,SA,-35.04215,138.5383393
SEBASTOPOL,VIC,-37.6021135,143.8363335
SECRET HARBOUR,WA,-32.4009024,115.7529313
SEFTON,NSW,-33.8873088,151.0106256
SEFTON PARK,SA,-34.8762055,138.6065036
SELBY,VIC,-37.9187608,145.3784097
SEMAPHORE,SA,-34.8389257,138.4828377
SEMAPHORE PARK,SA,-34.8558053,138.4850672
SERPENTINE,WA,-32.3617148,115.9767793
SEVEN HILLS,NSW,-33.7760305,150.9427044
SEVEN HILLS,QLD,-27.480314,153.0776578
SEVILLE,VIC,-37.7782042,145.4594001
SEVILLE GROVE,WA,-32.1360525,115.9915227
SEYMOUR,VIC,-37.0241543,145.1362432
SHAILER PARK,QLD,-27.6524382,153.1727858
SHALVEY,NSW,-33.7277778,150.8066667
SHAW,QLD,-19.2779245,146.7031539
SHEARWATER,TAS,-41.1596503,146.5399417
SHEFFIELD,TAS,-41.3818415,146.3271826
SHEIDOW PARK,SA,-35.0792116,138.5273915
SHELDON,QLD,-27.586019,153.2042467
SHELL COVE,NSW,-34.5975,150.8633333
SHELLEY,WA,-32.0297125,115.8866113
SHELLHARBOUR,NSW,-34.5864737,150.7693336
SHELLHARBOUR CITY,NSW,-34.5864737,150.7693336
SHELLHARBOUR CITY CENTRE,NSW,-34.5648511,150.8358853
SHELLY BEACH,NSW,-34.0641462,151.1554649
SHENTON PARK,WA,-31.9593066,115.8056543
SHEPPARTON,VIC,-36.3831633,145.3988874
SHEPPARTON EAST,VIC,-36.403594,145.4968064
SHEPPARTON NORTH,VIC,-36.322336,145.3887061
SHERWOOD,QLD,-27.530861,152.9826097
SHOAL BAY,NSW,-32.7244066,152.1748558
SHOALHAVEN HEADS,NSW,-34.8508028,150.7451521
SHOALWATER,WA,-32.294628,115.7111643
SHORNCLIFFE,QLD,-27.3269657,153.0801166
SHORTLAND,NSW,-32.8816613,151.6871202
SILKSTONE,QLD,-27.623036,152.7881259
SILKWOOD,QLD,-17.747031,146.0225997
SILVAN,VIC,-37.8232257,145.4196179
SILVERDALE,NSW,-33.9012246,150.6131826
SILVERWATER,NSW,-33.1029115,151.5600857
SIMPSON,VIC,-38.4956586,143.2077348
SINAGRA,WA,-31.741842,115.8080788
SINGLETON,NSW,-32.602355,151.1132887
SINGLETON,WA,-32.4478482,115.7545664
SINGLETON HEIGHTS,NSW,-32.5485,151.1596
SINNAMON PARK,QLD,-27.5436455,152.9478973
SIPPY DOWNS,QLD,-26.7257935,153.0783709
SKENNARS HEAD,NSW,-28.8277755,153.6026015
SKIPTON,VIC,-37.689352,143.3316029
SKYE,VIC,-38.1051265,145.2162331
SLACKS CREEK,QLD,-27.638501,153.1287129
SLADE POINT,QLD,-21.0803655,149.2125675
SMEATON GRANGE,NSW,-34.0340877,150.7553777
SMITHFIELD,NSW,-33.8478215,150.9408736
SMITHFIELD,QLD,-16.8234705,145.6930037
SMITHFIELD,SA,-34.6848432,138.686233
SMITHFIELD PLAINS,SA,-34.676735,138.676858
SMITHS LAKE,NSW,-32.3844052,152.4861365
SMITHTON,TAS,-40.8415455,145.1282245
SMITHTOWN,NSW,-31.0178956,152.944113
SMYTHES CREEK,VIC,-37.6028625,143.767163
SMYTHESDALE,VIC,-37.645489,143.668966
SNAKE VALLEY,VIC,-37.612489,143.5756957
SNOWTOWN,SA,-33.7829422,138.2147186
SNUG,TAS,-43.0671677,147.2561581
SOLDIERS HILL,QLD,-20.7057835,139.489856
SOLDIERS HILL,VIC,-37.5517447,143.8593752
SOMERS,VIC,-38.3923474,145.1726499
SOMERSET,TAS,-41.040607,145.8265732
SOMERTON PARK,SA,-34.9964662,138.5198411
SOMERVILLE,VIC,-38.22542,145.1763347
SOMERVILLE,WA,-30.766838,121.4542437
SORELL,TAS,-42.7885865,147.6670832
SORRENTO,VIC,-38.3447273,144.7420938
SOUTH ALBURY,NSW,-36.0896834,146.9169707
SOUTH ARM,TAS,-43.0310543,147.4179397
SOUTH BATHURST,NSW,-33.4400022,149.57611
SOUTH BRIGHTON,SA,-35.025966,138.5253346
SOUTH BRISBANE,QLD,-27.479264,153.0200774
SOUTH BUNBURY,WA,-33.349336,115.6316545
SOUTH COOGEE,NSW,-33.9322056,151.2539567
SOUTH FREMANTLE,WA,-32.0717661,115.7544513
SOUTH GEELONG,VIC,-38.166803,144.3612521
SOUTH GLADSTONE,QLD,-23.8645135,151.2664523
SOUTH GRAFTON,NSW,-29.7130224,152.9374417
SOUTH GRANVILLE,NSW,-33.8577778,151.0105556
SOUTH GUILDFORD,WA,-31.910613,115.9760781
SOUTH HEDLAND,WA,-20.4087731,118.5986644
SOUTH HOBART,TAS,-42.8960515,147.3092219
SOUTH HURSTVILLE,NSW,-33.9777213,151.1060554
SOUTH KALGOORLIE,WA,-30.762615,121.4796819
SOUTH KINGSVILLE,VIC,-37.8306664,144.8713429
SOUTH KOLAN,QLD,-24.9316472,152.1691709
SOUTH LAKE,WA,-32.1100323,115.8455255
SOUTH LAUNCESTON,TAS,-41.4523634,147.1475513
SOUTH LISMORE,NSW,-28.8152,153.2512
SOUTH MACKAY,QLD,-21.1648165,149.1776486
SOUTH MACLEAN,QLD,-27.7973505,153.0006669
SOUTH MAITLAND,NSW,-32.7483333,151.5622222
SOUTH MELBOURNE,VIC,-37.83344,144.9570533
SOUTH MORANG,VIC,-37.6492441,145.067245
SOUTH MURWILLUMBAH,NSW,-28.332413,153.4004688
SOUTH NOWRA,NSW,-34.9102778,150.5963889
SOUTH PENRITH,NSW,-33.772521,150.6982616
SOUTH PERTH,WA,-31.9809661,115.8639433
SOUTH PLYMPTON,SA,-34.9737586,138.5601708
SOUTH RIPLEY,QLD,-27.7213655,152.8184177
SOUTH TAMWORTH,NSW,-31.1094444,150.9147222
SOUTH TOOWOOMBA,QLD,-27.576635,151.9522304
SOUTH TOWNSVILLE,QLD,-19.260186,146.8305983
SOUTH TURRAMURRA,NSW,-33.7510951,151.1084667
SOUTH TWEED HEADS,NSW,-28.2003,153.5349368
SOUTH WENTWORTHVILLE,NSW,-33.82134,150.9687481
SOUTH WERRIBEE,VIC,-37.939627,144.697546
SOUTH WEST ROCKS,NSW,-30.8943859,153.040677
SOUTH WHARF,VIC,-37.8253279,144.9493432
SOUTH WINDSOR,NSW,-33.6302778,150.8041667
SOUTH YARRA,VIC,-37.8377695,144.9918537
SOUTH YUNDERUP,WA,-32.5969174,115.7969887
SOUTHBANK,VIC,-37.8253618,144.9640203
SOUTHERN CROSS,WA,-31.2282721,119.327784
SOUTHERN RIVER,WA,-32.1066223,115.9604448
SOUTHPORT,QLD,-27.9687807,153.4066696
SOUTHSIDE,QLD,-26.208727,152.6496814
SPEARWOOD,WA,-32.1042971,115.7837905
SPEERS POINT,NSW,-32.9633333,151.6277778
SPENCE,ACT,-35.1987316,149.0643556
SPOTSWOOD,VIC,-37.8307391,144.8858815
SPREYTON,TAS,-41.2218021,146.3473314
SPRING FARM,NSW,-34.0694444,150.7272284
SPRING GULLY,VIC,-36.7992625,144.2887435
SPRING HILL,QLD,-27.4614416,153.0257338
SPRING MOUNTAIN,QLD,-27.7079095,152.8782474
SPRINGDALE HEIGHTS,NSW,-36.0321292,146.9481018
SPRINGFIELD,NSW,-33.4232322,151.3677115
SPRINGFIELD,QLD,-27.6557635,152.9117264
SPRINGFIELD,SA,-34.9784586,138.6327195
SPRINGFIELD CENTRAL,QLD,-27.6861177,152.9037832
SPRINGFIELD LAKES,QLD,-27.6826685,152.9202698
SPRINGSURE,QLD,-24.0862495,148.0774582
SPRINGVALE,VIC,-37.9497002,145.1539023
SPRINGVALE SOUTH,VIC,-37.9708611,145.1478692
SPRINGWOOD,NSW,-33.7017613,150.5655467
SPRINGWOOD,QLD,-27.6188844,153.1308699
ST AGNES,SA,-34.8307347,138.7107466
ST ALBANS,VIC,-37.7445766,144.7997023
ST ALBANS NORTH,VIC,-37.7319163,144.8013685
ST ALBANS PARK,VIC,-38.1939926,144.3907557
ST ANDREWS,NSW,-34.0208333,150.8305556
ST ANDREWS,VIC,-37.6027182,145.272874
ST ANDREWS BEACH,VIC,-38.4199773,144.83117
ST ARNAUD,VIC,-36.614998,143.255393
ST CLAIR,NSW,-33.7983333,150.7844444
ST CLAIR,SA,-34.8708846,138.535307
ST GEORGE,QLD,-28.06376,148.7965101
ST GEORGES,SA,-34.9519971,138.64787
ST GEORGES BASIN,NSW,-35.118678,150.6052521
ST HELENA,VIC,-37.6895135,145.1295774
ST HELENS,QLD,-27.672343,151.4763711
ST HELENS,TAS,-41.3236306,148.2493858
ST HELENS PARK,NSW,-34.1066667,150.8094444
ST IVES,NSW,-33.7292063,151.159396
ST IVES CHASE,NSW,-33.7030556,151.1652778
ST JAMES,WA,-32.0029372,115.9110993
ST JOHNS PARK,NSW,-33.8816667,150.9011111
ST JOHNS WOOD,QLD,-27.4452942,152.9751941
ST KILDA,VIC,-37.8638261,144.981637
ST KILDA EAST,VIC,-37.8668218,145.0021657
ST LEONARDS,NSW,-33.8225666,151.1923402
ST LEONARDS,TAS,-41.4569092,147.1993273
ST LEONARDS,VIC,-38.1707592,144.7182761
ST LUCIA,QLD,-27.4989435,153.0064984
ST MARYS,NSW,-33.7650204,150.7677778
ST MARYS,SA,-35.0042228,138.5798367
ST MARYS,TAS,-41.579804,148.1862344
ST MORRIS,SA,-34.9110511,138.6536206
ST PETERS,NSW,-33.9111235,151.1761345
ST PETERS,SA,-34.9049797,138.6226003
STAFFORD,QLD,-27.4108007,153.0103865
STAFFORD HEIGHTS,QLD,-27.3966805,153.0087985
STANHOPE,VIC,-36.4449581,144.9832425
STANHOPE GARDENS,NSW,-33.710284,150.9258277
STANMORE,NSW,-33.8936689,151.1656456
STANTHORPE,QLD,-28.6559947,151.9338265
STANWELL PARK,NSW,-34.228928,150.9881239
STAPYLTON,QLD,-27.7314311,153.246034
STAWELL,VIC,-37.0586869,142.7745476
STEIGLITZ,QLD,-27.740726,153.3423818
STEPNEY,SA,-34.9122895,138.6292554
STIRLING,SA,-35.0047044,138.7163341
STIRLING,WA,-31.8902485,115.8232258
STIRLING NORTH,SA,-32.5169935,137.8398139
STOCKTON,NSW,-32.9127562,151.7844614
STONES CORNER,QLD,-27.499255,153.0443195
STONYFELL,SA,-34.9341531,138.6768146
STRATFORD,VIC,-37.946271,147.1146189
STRATHALBYN,SA,-35.2576239,138.8956803
STRATHFIELD,NSW,-33.8798136,151.078506
STRATHFIELD NORTH,NSW,-33.8590236,151.0881331
STRATHFIELD SOUTH,NSW,-33.8966667,151.0788889
STRATHFIELDSAYE,VIC,-36.8054885,144.3630432
STRATHMERTON,VIC,-35.9046205,145.4486489
STRATHMORE,VIC,-37.7333202,144.9182433
STRATHPINE,QLD,-27.3099861,152.9905347
STRATHTULLOH,VIC,-37.7324394,144.5975017
STRATTON,WA,-31.867155,116.040477
STREAKY BAY,SA,-32.7380424,134.6157973
STRETTON,QLD,-27.6126833,153.068394
STROUD,NSW,-32.4026969,151.9674197
STUART PARK,NT,-12.448611,130.841667
STUART PARK ,NT,-12.448611,130.841667
STUARTS POINT,NSW,-30.8209314,152.9933138
STURT,SA,-35.0227428,138.5546331
SUBIACO,WA,-31.9463298,115.8240314
SUCCESS,WA,-32.1451437,115.8495969
SUFFOLK PARK,NSW,-28.6867965,153.6123525
SUMMER HILL,NSW,-33.8933952,151.1368729
SUMMERHILL,TAS,-41.465757,147.1257103
SUN VALLEY,QLD,-23.8753905,151.2599251
SUNBURY,VIC,-37.5791363,144.7279832
SUNNYBANK,QLD,-27.5752834,153.0557235
SUNNYBANK HILLS,QLD,-27.5991376,153.0486182
SUNSHINE,VIC,-37.7886115,144.8329611
SUNSHINE BAY,NSW,-35.7452,150.2079
SUNSHINE BEACH,QLD,-26.4051292,153.1117838
SUNSHINE NORTH,VIC,-37.7639467,144.8361969
SUNSHINE WEST,VIC,-37.7983442,144.8110919
SURAT,QLD,-27.1521567,149.0688944
SURF BEACH,NSW,-35.7626,150.2056
SURFERS PARADISE,QLD,-27.9989899,153.42398
SURFSIDE,NSW,-35.6952,150.1998
SURREY DOWNS,SA,-34.7995126,138.7115211
SURREY HILLS,VIC,-37.8271881,145.0978326
SURRY HILLS,NSW,-33.8845123,151.2100301
SUSSEX INLET,NSW,-35.156352,150.5989124
SUTHERLAND,NSW,-34.0717253,151.0492959
SUTTON,NSW,-35.1616629,149.2543213
SUTTONTOWN,SA,-37.7842305,140.7544692
SWAN HILL,VIC,-35.3390784,143.5588436
SWAN REACH,SA,-34.567348,139.5973284
SWAN REACH,VIC,-37.815295,147.8765566
SWAN VIEW,WA,-31.8800199,116.0471182
SWANBOURNE,WA,-31.972904,115.7666449
SWANSEA,NSW,-33.0866519,151.6346059
SWANSEA,TAS,-42.124933,148.0757326
SYDENHAM,VIC,-37.6997223,144.7653295
SYDNEY,NSW,-33.8698439,151.2082848
SYDNEY OLYMPIC PARK,NSW,-33.842903,151.072535
SYLVANIA,NSW,-34.0141205,151.0988161
SYLVANIA WATERS,NSW,-34.0185844,151.11228
SYMONSTON,ACT,-35.3488407,149.1600894
SYNDAL,VIC,-37.8762762,145.149793
Springwood,QLD,-27.6188844,153.1308699
Sunshine,VIC,-37.7886115,144.8329611
TABULAM,NSW,-28.8872866,152.5683651
TACOMA,NSW,-33.2862813,151.459881
TAHMOOR,NSW,-34.2253646,150.5907489
TAIGUM,QLD,-27.3419188,153.0476946
TAILEM BEND,SA,-35.2529335,139.4533779
TALBOT,VIC,-37.176182,143.6947955
TALGARNO,VIC,-36.0649161,147.1634863
TALLAI,QLD,-28.0625075,153.326636
TALLANGATTA,VIC,-36.2166166,147.1778983
TALLAROOK,VIC,-37.0923707,145.1028205
TALLAWONG,NSW,-33.6917454,150.9055584
TALLEBUDGERA,QLD,-28.1509045,153.4205422
TALLYGAROOPNA,VIC,-36.2394885,145.4407566
TAMBO,QLD,-24.9071275,146.3312403
TAMBORINE MOUNTAIN,QLD,-27.9489195,153.1929006
TAMINDA,NSW,-31.0816492,150.9051915
TAMWORTH,NSW,-31.0900743,150.9290159
TAMWORTH SOUTH,NSW,-31.1094444,150.9147222
TANAH MERAH,QLD,-27.6706895,153.1696344
TANGAMBALANGA,VIC,-36.2416655,147.0401916
TANILBA BAY,NSW,-32.7307534,151.9954279
TANNUM SANDS,QLD,-23.9911035,151.3808715
TANUNDA,SA,-34.5217025,138.9603091
TAPEROO,SA,-34.8065404,138.5000199
TAPPING,WA,-31.7182317,115.7939809
TARA,QLD,-27.248503,150.4370216
TARADALE,VIC,-37.1407715,144.3444455
TARAGO,NSW,-35.0723303,149.6502698
TARAMPA,QLD,-27.4934865,152.5442582
TARANGANBA,QLD,-23.1475371,150.7542175
TARCUTTA,NSW,-35.2742334,147.7400422
TAREE,NSW,-31.912864,152.4608481
TAREN POINT,NSW,-34.0200181,151.1226751
TARINGA,QLD,-27.4952415,152.9854035
TARNAGULLA,VIC,-36.7753645,143.8306588
TARNEIT,VIC,-37.8321522,144.69462
TARNEIT NORTH,VIC,-37.8248866,144.6832157
TAROOM,QLD,-25.6407044,149.7982004
TAROOMBALL,QLD,-23.1696545,150.7477916
TAROONA,TAS,-42.9478718,147.3503639
TARRAGINDI,QLD,-27.52633,153.0441075
TARRAWANNA,NSW,-34.3755556,150.8797222
TARRO,NSW,-32.8091861,151.6698016
TATACHILLA,SA,-35.2346342,138.5093688
TATHRA,NSW,-36.7284498,149.9850271
TATURA,VIC,-36.439972,145.2329614
TAWONGA,VIC,-36.6737935,147.171192
TAYLOR,ACT,-35.1468038,149.1071989
TAYLORS HILL,VIC,-37.7152241,144.7533127
TAYLORS LAKES,VIC,-37.698633,144.7863077
TEA GARDENS,NSW,-32.6622727,152.155692
TEA TREE GULLY,SA,-34.8018228,138.714925
TECOMA,VIC,-37.9080623,145.3429395
TEESDALE,VIC,-38.0287529,144.0475898
TELARAH,NSW,-32.7234001,151.5398203
TELEGRAPH POINT,NSW,-31.3282875,152.7916674
TELOPEA,NSW,-33.7939218,151.0409442
TEMORA,NSW,-34.3830356,147.468586
TEMPE,NSW,-33.9247552,151.1647529
TEMPLESTOWE,VIC,-37.7540588,145.1486152
TEMPLESTOWE LOWER,VIC,-37.7638749,145.1122762
TENAMBIT,NSW,-32.7414268,151.6097109
TENNANT CREEK,NT,-19.6481652,134.1899847
TENTERFIELD,NSW,-28.83843,152.2813166
TERANG,VIC,-38.2467665,142.8768744
TERRANORA,NSW,-28.2455556,153.5094444
TERREY HILLS,NSW,-33.6918185,151.2205908
TERRIGAL,NSW,-33.4483315,151.4427717
TEVIOTVILLE,QLD,-27.949088,152.6771361
TEWANTIN,QLD,-26.3920057,153.0391832
TEXAS,QLD,-28.853678,151.1868303
THARWA,ACT,-35.5104477,149.0636345
THE BASIN,VIC,-37.8556937,145.3214075
THE CHANNON,NSW,-28.6739334,153.278447
THE ENTRANCE,NSW,-33.3440586,151.4960171
THE GAP,NT,-23.7141,133.873
THE GAP,QLD,-27.4436425,152.9453605
THE HILL,NSW,-32.9317727,151.7761726
THE JUNCTION,NSW,-32.9380556,151.76
THE OAKS,NSW,-34.0761278,150.5713499
THE PATCH,VIC,-37.8901143,145.3912949
THE PONDS,NSW,-33.7066667,150.9091667
THE RANGE,QLD,-23.3918715,150.4959967
THE ROCK,NSW,-35.2701319,147.1155597
THE ROCKS,NSW,-33.859992,151.2083216
THEBARTON,SA,-34.9151467,138.5724921
THEODORE,ACT,-35.4496107,149.1197437
THEODORE,QLD,-24.946086,150.0773651
THIRLMERE,NSW,-34.2039562,150.5714724
THIRROUL,NSW,-34.3164691,150.918932
THOMASTOWN,VIC,-37.6832672,145.0081104
THORA,NSW,-30.4252976,152.7800805
THORNBURY,VIC,-37.7549944,144.9985944
THORNESIDE,QLD,-27.483362,153.201292
THORNHILL PARK,VIC,-37.7274099,144.6259215
THORNLANDS,QLD,-27.558201,153.2666265
THORNLEIGH,NSW,-33.7236616,151.0809407
THORNLIE,WA,-32.0472224,115.9522928
THORNTON,NSW,-32.7816614,151.6427696
THORPDALE,VIC,-38.303918,146.1807085
THREDBO VILLAGE,NSW,-36.5047751,148.3057091
THREE SPRINGS,WA,-29.4913105,115.6356876
THROSBY,ACT,-35.1889539,149.1617493
THRUMSTER,NSW,-31.4553317,152.8280446
THURGOONA,NSW,-36.0451456,146.9918988
THURINGOWA,QLD,-19.312847,146.7262642
THURINGOWA CENTRAL,QLD,-19.312847,146.7262642
THURSDAY ISLAND,QLD,-10.5786459,142.2189206
TIERI,QLD,-23.0273585,148.3512799
TIGHES HILL,NSW,-32.9045031,151.7562052
TIMBOON,VIC,-38.4847238,142.9805534
TIMBUMBURI,NSW,-31.2152,150.9179
TIN CAN BAY,QLD,-25.8828544,152.9461788
TINANA,QLD,-25.5448585,152.6594348
TINDAL,NT,-14.4986496,132.3969334
TINGALPA,QLD,-27.473625,153.1250537
TINGHA,NSW,-29.9566568,151.2122145
TINONEE,NSW,-31.9404182,152.412643
TINTENBAR,NSW,-28.7985,153.5179
TINTINARA,SA,-35.8834193,140.0564972
TIVOLI,QLD,-27.5864835,152.7757543
TIWI,NT,-12.3586887,130.881468
TOCUMWAL,NSW,-35.8114914,145.5653797
TOLGA,QLD,-17.1855685,145.4770725
TOLLAND,NSW,-35.1439527,147.3509398
TOM PRICE,WA,-22.6892972,117.7974898
TOMERONG,NSW,-35.0587865,150.5778602
TONGALA,VIC,-36.2502613,144.9509454
TOOBEAH,QLD,-28.357706,149.8676128
TOODYAY,WA,-31.5511748,116.4671695
TOOGOOLAWAH,QLD,-27.0970665,152.3647101
TOOLAMBA,VIC,-36.496145,145.3342125
TOOLANGI,VIC,-37.518462,145.5062
TOOLERN VALE,VIC,-37.6074215,144.5941995
TOOLEYBUC,NSW,-35.0304826,143.3373801
TOOMBUL,QLD,-27.4079227,153.0586704
TOONGABBIE,NSW,-33.7866894,150.9526498
TOONGABBIE,VIC,-38.0353855,146.5721147
TOORA,VIC,-38.652802,146.3041508
TOORADIN,VIC,-38.2138303,145.3816827
TOORAK,VIC,-37.8507577,145.0136375
TOORAWEENAH,NSW,-31.4403083,148.9093839
TOORMINA,NSW,-30.353172,153.0907768
TOOTGAROOK,VIC,-38.3777277,144.8502239
TOOWONG,QLD,-27.478974,152.9853241
TOOWOOMBA,QLD,-27.5610193,151.953351
TOOWOOMBA CITY,QLD,-27.559796,151.9506835
TOOWOOMBA WEST,QLD,-27.5569352,151.7927589
TORBANLEA,QLD,-25.358621,152.5732725
TORONTO,NSW,-33.013441,151.5942043
TORQUAY,QLD,-25.2917153,152.8684079
TORQUAY,VIC,-38.3266551,144.3134076
TORRENS,ACT,-35.37195,149.0878797
TORRENSVILLE,SA,-34.9197846,138.5597989
TOTTENHAM,NSW,-32.2442028,147.352302
TOUKLEY,NSW,-33.2633333,151.5313889
TOWNSEND,NSW,-29.465,153.2177778
TOWNSVILLE,QLD,-19.2569391,146.8239537
TOWNSVILLE CITY,QLD,-19.3502845,146.8036047
TOWRADGI,NSW,-34.3840503,150.9015312
TRAFALGAR,VIC,-38.161548,146.1316117
TRANGIE,NSW,-32.0322129,147.9797313
TRANMERE,SA,-34.9054949,138.6621098
TRARALGON,VIC,-38.1946636,146.5381646
TRARALGON SOUTH,VIC,-38.2860135,146.5542525
TRAWALLA,VIC,-37.44292,143.4951358
TREEBY,WA,-32.120817,115.8924972
TREGEAR,NSW,-33.7486957,150.7957569
TRENTHAM,VIC,-37.3900875,144.3263388
TREVALLYN,TAS,-41.4362794,147.1160493
TRIABUNNA,TAS,-42.504035,147.9139308
TRINITY BEACH,QLD,-16.789067,145.700349
TRINITY GARDENS,SA,-34.9112557,138.6445065
TRINITY PARK,QLD,-16.8071795,145.7029542
TROTT PARK,SA,-35.071312,138.5401404
TRUGANINA,VIC,-37.8089015,144.721139
TRUNDLE,NSW,-32.9236226,147.7104028
TUART HILL,WA,-31.8986812,115.8346053
TUCABIA,NSW,-29.6681594,153.1064755
TUGGERAH,NSW,-33.3038927,151.4205193
TUGGERAWONG,NSW,-33.2816667,151.4844444
TUGUN,QLD,-28.148821,153.4904018
TULLAMARINE,VIC,-37.704658,144.8717732
TULLAMORE,NSW,-32.6316667,147.5677778
TULLIMBAR,NSW,-34.574733,150.752619
TULLY,QLD,-17.9429225,145.9285816
TUMBARUMBA,NSW,-35.7764898,148.010062
TUMBI UMBI,NSW,-33.365,151.4427778
TUMBY BAY,SA,-34.197277,136.0388041
TUMUT,NSW,-35.3015747,148.2226744
TUNCURRY,NSW,-32.1755506,152.4982615
TUNGAMAH,VIC,-36.163537,145.8909103
TURNER,ACT,-35.2688704,149.1245771
TUROSS HEAD,NSW,-36.0594486,150.1381172
TURRAMURRA,NSW,-33.7328828,151.128541
TURRELLA,NSW,-33.9299188,151.1399608
TURVEY PARK,NSW,-35.1280551,147.3574738
TUSMORE,SA,-34.9358569,138.6473738
TWEED HEADS,NSW,-28.1786639,153.5369986
TWEED HEADS ,NSW,-28.1786639,153.5369986
TWEED HEADS SOUTH,NSW,-28.2003,153.5349368
TWEED HEADS WEST,NSW,-28.1885679,153.5032351
TWO ROCKS,WA,-31.4952724,115.5910594
TWO WELLS,SA,-34.5952319,138.5186133
TYABB,VIC,-38.2637008,145.1871641
TYALGUM,NSW,-28.365,153.2177778
TYERS,VIC,-38.141204,146.476329
TYLDEN,VIC,-37.3231795,144.410601
Tanilba Bay,NSW,-32.7307534,151.9954279
The Entrance,NSW,-33.3440586,151.4960171
Torquay,VIC,-38.3266551,144.3134076
UKI,NSW,-28.4152778,153.3305556
ULLADULLA,NSW,-35.3621503,150.4751713
ULTIMO,NSW,-33.8794728,151.1984346
ULVERSTONE,TAS,-41.1571818,146.1705057
UMINA,NSW,-33.5177778,151.3094444
UMINA BEACH,NSW,-33.5177778,151.3094444
UNANDERRA,NSW,-34.4546772,150.8460733
UNDERA,VIC,-36.2433365,145.2137639
UNDERDALE,SA,-34.9195393,138.5491047
UNDERWOOD,QLD,-27.6070295,153.1123282
UNGARIE,NSW,-33.64142,146.9759416
UNIVERSITY OF ADELAIDE,SA,-34.9189226,138.6042367
UNLEY,SA,-34.9547097,138.6044569
UPPER BURNIE,TAS,-41.0710092,145.8999292
UPPER CABOOLTURE,QLD,-27.1162759,152.9014219
UPPER COOMERA,QLD,-27.8529809,153.2982761
UPPER FERNTREE GULLY,VIC,-37.8926144,145.3077074
UPPER KEDRON,QLD,-27.419212,152.9196743
UPPER MOUNT GRAVATT,QLD,-27.5557025,153.0807674
UPPER ORARA,NSW,-30.2811111,152.9944444
UPPER STURT,SA,-35.021931,138.6862993
UPPER SWAN,WA,-31.7659017,116.0295461
UPWEY,VIC,-37.9036086,145.3313506
UPWEY SOUTH,VIC,-37.9164418,145.3260947
URAIDLA,SA,-34.9571359,138.7456739
URALLA,NSW,-30.4855111,151.3022202
URANGAN,QLD,-25.287209,152.8981059
URANQUINTY,NSW,-35.1917875,147.2476498
URRAWEEN,QLD,-25.2991715,152.8203949
URRBRAE,SA,-34.9681485,138.638607
URUNGA,NSW,-30.4983386,153.0166289
Upper Ferntree Gully,VIC,-37.8926144,145.3077074
VACY,NSW,-32.5395342,151.5764392
VALE PARK,SA,-34.8860553,138.6271419
VALENTINE,NSW,-33.015,151.6344444
VALLA BEACH,NSW,-30.5924841,153.0078792
VALLEY HEIGHTS,NSW,-33.7077253,150.5834915
VALLEY VIEW,SA,-34.8399353,138.6607359
VARROVILLE,NSW,-34.0066667,150.8177778
VARSITY LAKES,QLD,-28.0971316,153.3992325
VASSE,WA,-33.6982045,115.2633653
VAUCLUSE,NSW,-33.8558564,151.2761018
VERDUN,SA,-35.0082596,138.7908633
VERMONT,VIC,-37.8379913,145.19836
VERMONT SOUTH,VIC,-37.854386,145.1878065
VICTOR HARBOR,SA,-35.5545579,138.6234743
VICTORIA PARK,WA,-31.9723554,115.8954511
VICTORIA POINT,QLD,-27.5843003,153.300364
VIEWBANK,VIC,-37.7399103,145.0932329
VILLAWOOD,NSW,-33.8857243,150.9837511
VINCENT,QLD,-19.2828715,146.7641334
VINCENTIA,NSW,-35.0703092,150.675186
VINEYARD,NSW,-33.6483333,150.8677778
VIOLET TOWN,VIC,-36.6370888,145.7179789
VIRGINIA,NT,-12.548285,131.017405
VIRGINIA,QLD,-27.3821745,153.0624636
VIRGINIA,SA,-34.666952,138.560977
WACOL,QLD,-27.589173,152.9243501
WADALBA,NSW,-33.2733333,151.4677778
WADEYE,NT,-14.2413341,129.5208699
WAGAMAN,NT,-12.3796136,130.8868932
WAGGA WAGGA,NSW,-35.115,147.3677778
WAGIN,WA,-33.3076055,117.3453388
WAHGUNYAH,VIC,-36.0108886,146.3948049
WAHROONGA,NSW,-33.7183413,151.1174435
WAIKERIE,SA,-34.1803736,139.9863923
WAIKIKI,WA,-32.3142076,115.7557333
WAITARA,NSW,-33.7109319,151.1047986
WAKELEY,NSW,-33.8736111,150.9086111
WAKERLEY,QLD,-27.4819726,153.1617698
WAKOOL,NSW,-35.4693908,144.3968297
WALCHA,NSW,-31.1975806,151.7491266
WALGETT,NSW,-29.7882659,148.2389866
WALKERSTON,QLD,-21.1583655,149.0631482
