Suburb,State,AvgRating,ServiceCount,AboveAverage
WATERVALE,SA,4.0,1,True
WATSON,ACT,4.25,4,True
WATSONIA,VIC,4.285714285714286,8,True
WATSONIA NORTH,VIC,4.0,1,True
WATTLE GLEN,VIC,4.0,1,True
WATTLE GROVE,NSW,4.25,4,True
WATTLE GROVE,WA,4.0,1,True
WATTLE PARK,SA,5.0,1,True
WAUBRA,VIC,4.0,2,True
WAUCHOPE,NSW,4.333333333333333,9,True
WAURN PONDS,VIC,4.0,3,True
WAVELL HEIGHTS,QLD,4.4,5,True
WAVERLEY,NSW,4.125,8,True
WAYVILLE,SA,4.333333333333333,3,True
WEDDERBURN,VIC,4.0,2,True
WEE WAA,NSW,4.0,3,True
WEETANGERA,ACT,4.5,2,True
WEIPA,QLD,4.333333333333333,3,True
WEIR VIEWS,VIC,4.0,2,True
WELLAND,SA,4.0,1,True
WELLARD,WA,3.857142857142857,7,False
WELLINGTON,NSW,4.0,5,True
WELLINGTON POINT,QLD,3.8,5,False
WELSHPOOL,VIC,4.0,2,True
WELSHPOOL,WA,4.0,1,True
WEMBLEY,WA,3.8333333333333335,8,False
WEMBLEY DOWNS,WA,4.0,5,True
WENDOUREE,VIC,4.111111111111111,11,True
WENDOUREE WEST,VIC,5.0,1,True
WENTWORTH,NSW,4.0,1,True
WENTWORTH FALLS,NSW,3.6666666666666665,4,False
WENTWORTH POINT,NSW,4.0,1,True
WENTWORTHVILLE,NSW,4.181818181818182,23,True
WERRIBEE,VIC,4.371428571428571,48,True
WERRIBEE SOUTH,VIC,,1,False
WERRIMULL,VIC,3.0,1,False
WERRINGTON,NSW,4.5,4,True
WERRINGTON COUNTY,NSW,5.0,2,True
WERRINGTON DOWNS,NSW,5.0,1,True
WERRIS CREEK,NSW,5.0,1,True
WESBURN,VIC,,1,False
WEST ALBURY,NSW,4.0,1,True
WEST BALLINA,NSW,4.0,2,True
WEST BEACH,SA,4.0,3,True
WEST BURLEIGH,QLD,5.0,1,True
WEST CROYDON,SA,4.0,2,True
WEST END,QLD,4.111111111111111,10,True
WEST FOOTSCRAY,VIC,4.166666666666667,6,True
WEST GOSFORD,NSW,4.5,4,True
WEST HINDMARSH,SA,4.5,2,True
WEST HOBART,TAS,3.5,2,False
WEST HOXTON,NSW,4.0,7,True
WEST IPSWICH,QLD,4.0,1,True
WEST KEMPSEY,NSW,4.0,2,True
WEST LAKES,SA,4.5,3,True
WEST LAKES SHORE,SA,4.5,2,True
WEST LAUNCESTON,TAS,3.0,1,False
WEST LEEDERVILLE,WA,4.0,3,True
WEST MACKAY,QLD,4.2,5,True
WEST MELBOURNE,VIC,5.0,2,True
WEST MELTON,VIC,4.5,4,True
WEST MOONAH,TAS,,1,False
WEST NOWRA,NSW,5.0,3,True
WEST PENNANT HILLS,NSW,4.3,11,True
WEST PERTH,WA,4.5,2,True
WEST PYMBLE,NSW,4.166666666666667,6,True
WEST ROCKHAMPTON,QLD,4.0,1,True
WEST RYDE,NSW,4.0,10,True
WEST SWAN,WA,4.0,1,True
WEST TAMWORTH,NSW,3.6666666666666665,3,False
WEST ULVERSTONE,TAS,4.0,1,True
WEST WALLSEND,NSW,4.0,4,True
WEST WODONGA,VIC,4.0,9,True
WEST WOLLONGONG,NSW,5.0,2,True
WEST WYALONG,NSW,4.0,4,True
WESTBOURNE PARK,SA,4.5,2,True
WESTBROOK,QLD,4.0,3,True
WESTBURY,TAS,4.0,1,True
WESTCOURT,QLD,3.0,1,False
WESTDALE,NSW,4.0,1,True
WESTLEIGH,NSW,4.0,1,True
WESTMEAD,NSW,4.0,13,True
WESTMEADOWS,VIC,4.0,4,True
WESTMINSTER,WA,4.0,3,True
WESTON,ACT,3.5,3,False
WESTON,NSW,4.0,1,True
WETHERILL PARK,NSW,4.142857142857143,7,True
WHALAN,NSW,4.2,6,True
WHEATVALE,QLD,4.0,1,True
WHEELER HEIGHTS,NSW,4.0,1,True
WHEELERS HILL,VIC,4.285714285714286,16,True
WHITE GUM VALLEY,WA,3.5,2,False
WHITE HILLS,VIC,3.8,5,False
WHITE ROCK,QLD,4.2,6,True
WHITEBRIDGE,NSW,4.5,2,True
WHITFIELD,QLD,5.0,1,True
WHITFIELD,VIC,4.5,2,True
WHITTINGTON,VIC,4.333333333333333,3,True
WHITTLESEA,VIC,4.4,5,True
WHOROULY,VIC,5.0,2,True
WHYALLA,SA,4.0,4,True
WHYALLA NORRIE,SA,4.25,8,True
WHYALLA STUART,SA,3.5,2,False
WICKHAM,NSW,5.0,2,True
WICKHAM,WA,4.0,1,True
WIGHTS MOUNTAIN,QLD,4.0,2,True
WILBERFORCE,NSW,4.333333333333333,3,True
WILCANNIA,NSW,4.0,1,True
WILEY PARK,NSW,4.0,4,True
WILLAGEE,WA,4.0,4,True
WILLAURA,VIC,4.0,2,True
WILLAWARRIN,NSW,4.0,1,True
WILLETTON,WA,3.909090909090909,11,False
WILLIAMS,WA,4.0,2,True
WILLIAMS LANDING,VIC,4.142857142857143,7,True
WILLIAMSTOWN,SA,4.5,2,True
WILLIAMSTOWN,VIC,4.6,10,True
WILLMOT,NSW,4.0,1,True
WILLOUGHBY,NSW,4.222222222222222,9,True
WILLOW GROVE,VIC,4.0,2,True
WILLOW TREE,NSW,4.0,1,True
WILLOW VALE,QLD,4.0,1,True
WILLUNGA,SA,4.333333333333333,3,True
WILMINGTON,SA,4.0,1,True
WILSON,WA,4.333333333333333,3,True
WILSONS CREEK,NSW,4.0,1,True
WILSONTON,QLD,4.0,1,True
WILSONTON HEIGHTS,QLD,3.0,1,False
"WILSONTON, TOOWOOMBA",QLD,3.0,1,False
WILSTON,QLD,4.0,4,True
WILTON,NSW,4.5,3,True
WINCHELSEA,VIC,4.333333333333333,3,True
WINDALE,NSW,4.5,2,True
WINDSOR,NSW,5.0,1,True
WINDSOR,QLD,4.25,4,True
WINDSOR,VIC,4.666666666666667,3,True
WINDSOR DOWNS,NSW,,1,False
WINDSOR GARDENS,SA,4.0,3,True
WINGELLO,NSW,4.0,1,True
WINGHAM,NSW,4.4,5,True
WINMALEE,NSW,4.0,5,True
WINSTON HILLS,NSW,4.0,8,True
WINTER VALLEY,VIC,,1,False
WINTHROP,WA,4.0,2,True
WINTON,QLD,3.0,2,False
WISHART,QLD,4.0,3,True
WITHCOTT,QLD,4.0,2,True
WITHERS,WA,4.0,1,True
WODONGA,VIC,4.111111111111111,18,True
WOLLERT,VIC,4.083333333333333,15,True
WOLLONGBAR,NSW,4.0,3,True
WOLLONGONG,NSW,4.368421052631579,20,True
WOLLONGONG WEST,NSW,4.0,1,True
WOLLSTONECRAFT,NSW,5.0,1,True
WOMBARRA,NSW,5.0,1,True
WONDAI,QLD,3.0,1,False
WONDUNNA,QLD,4.333333333333333,3,True
WONGA BEACH,QLD,3.0,1,False
WONGA PARK,VIC,4.5,2,True
WONGALING BEACH,QLD,4.0,1,True
WONGAN HILLS,WA,4.0,1,True
WONGAWILLI,NSW,4.0,1,True
WONTHAGGI,VIC,4.333333333333333,7,True
WONTHELLA,WA,4.0,1,True
WOODBERRY,NSW,4.0,3,True
WOODBRIDGE,WA,3.5,2,False
WOODBURN,NSW,5.0,1,True
WOODCROFT,NSW,4.5,2,True
WOODCROFT,SA,4.25,5,True
WOODENBONG,NSW,4.0,1,True
WOODEND,QLD,4.0,2,True
WOODEND,VIC,4.75,4,True
WOODFORD,QLD,4.25,4,True
WOODFORD,VIC,4.0,1,True
WOODFORDE,SA,4.0,2,True
WOODHILL,QLD,4.0,1,True
WOODHILL VIA BEAUDESERT,QLD,5.0,1,True
WOODLANDS,WA,4.0,5,True
WOODRIDGE,QLD,3.857142857142857,8,False
WOODRISING,NSW,5.0,1,True
WOODROFFE,NT,4.0,6,True
WOODSIDE,SA,4.0,1,True
WOODVALE,WA,3.8333333333333335,6,False
WOODVILLE,SA,4.0,4,True
WOODVILLE GARDENS,SA,4.666666666666667,3,True
WOODVILLE NORTH,SA,4.0,2,True
WOODVILLE PARK,SA,4.0,3,True
WOODVILLE SOUTH,SA,4.0,1,True
WOODVILLE WEST,SA,4.0,2,True
WOODY POINT,QLD,4.0,1,True
WOOLGOOLGA,NSW,4.25,4,True
WOOLLAHRA,NSW,4.166666666666667,6,True
WOOLLOOMOOLOO,NSW,4.666666666666667,3,True
WOOLLOONGABBA,QLD,4.25,4,True
WOOLOOWARE,NSW,4.25,5,True
WOOLOOWIN,QLD,4.2,6,True
WOOMBYE,QLD,4.25,5,True
WOONGARRA,QLD,,1,False
WOONGARRAH,NSW,4.25,5,True
WOONGARRAH (WARNERVALE),NSW,4.0,1,True
WOONGOOLBA,QLD,4.0,1,True
WOONONA,NSW,4.25,4,True
WOORABINDA,QLD,4.0,1,True
WOORI YALLOCK,VIC,4.333333333333333,3,True
WOORINEN SOUTH,VIC,5.0,1,True
WOREE,QLD,3.857142857142857,7,False
WORONGARY,QLD,4.0,5,True
WORONORA,NSW,4.0,1,True
WORONORA HEIGHTS,NSW,4.0,2,True
WORRIGEE,NSW,4.0,1,True
WOY WOY,NSW,4.2727272727272725,11,True
WUDINNA,SA,4.5,2,True
WUJAL WUJAL,QLD,3.0,1,False
WULAGI,NT,3.3333333333333335,3,False
WULGURU,QLD,3.6666666666666665,3,False
WUNDOWIE,WA,4.0,1,True
WURRUK,VIC,4.0,1,True
WY YUNG,VIC,4.0,2,True
WYCHEPROOF,VIC,4.0,1,True
WYEE,NSW,4.0,2,True
WYNDHAM,WA,3.0,1,False
WYNDHAM VALE,VIC,4.4,18,True
WYNN VALE,SA,4.111111111111111,9,True
WYNNUM,QLD,4.222222222222222,9,True
WYNNUM NORTH,QLD,4.0,1,True
WYNNUM WEST,QLD,4.0,4,True
WYNYARD,TAS,4.5,2,True
WYOMING,NSW,4.0,6,True
WYONG,NSW,4.0,10,True
WYONG CREEK,NSW,4.0,1,True
WYREEMA,QLD,4.0,2,True
Warragul,VIC,,1,False
Werribee,VIC,,1,False
Willowra,NT,,1,False
Willunga,SA,,1,False
Wollert,VIC,,1,False
YACKANDANDAH,VIC,4.333333333333333,3,True
YAGOONA,NSW,4.0,14,True
YAKAMIA,WA,4.0,1,True
YALATA,SA,4.0,1,True
YALLAMBIE,VIC,4.333333333333333,3,True
YALLOURN NORTH,VIC,4.0,2,True
YALYALUP,WA,4.0,1,True
YAM ISLAND,QLD,3.5,2,False
YAMANTO,QLD,4.8,5,True
YAMBA,NSW,4.0,4,True
YANCHEP,WA,4.166666666666667,9,True
YANDINA,QLD,4.2,5,True
YANDINA CREEK,QLD,4.0,2,True
YANGEBUP,WA,4.0,5,True
YANKALILLA,SA,4.666666666666667,3,True
YARRA GLEN,VIC,4.0,3,True
YARRA JUNCTION,VIC,4.0,5,True
YARRABAH,QLD,4.0,1,True
YARRABILBA,QLD,4.0,7,True
YARRAGON,VIC,4.5,3,True
YARRALUMLA,ACT,4.5,6,True
YARRAM,VIC,4.0,2,True
YARRAMAN,QLD,4.0,1,True
YARRAMBAT,VIC,4.25,4,True
YARRAVEL,NSW,4.0,1,True
YARRAVILLE,VIC,4.625,9,True
YARRAWARRAH,NSW,5.0,1,True
YARRAWONGA,NT,4.0,1,True
YARRAWONGA,VIC,4.5,6,True
YASS,NSW,4.0,6,True
YATALA,QLD,4.0,3,True
YEA,VIC,5.0,2,True
YEERONGPILLY,QLD,,1,False
YENDA,NSW,4.0,1,True
YENNORA,NSW,4.0,1,True
YEOVAL,NSW,4.0,1,True
YEPPOON,QLD,4.5,10,True
YERONGA,QLD,3.875,8,False
YINNAR,VIC,4.0,2,True
YINNAR SOUTH,VIC,4.0,1,True
YIRRKALA,NT,3.0,1,False
YOKINE,WA,3.75,5,False
YORK,WA,3.0,1,False
YORKE ISLAND,QLD,4.0,1,True
YORKETOWN,SA,5.0,2,True
YORKEYS KNOB,QLD,4.0,2,True
YOUNG,NSW,4.125,8,True
YOUNGTOWN,TAS,3.0,1,False
YOWIE BAY,NSW,4.5,2,True
YUENDUMU,NT,4.0,2,True
YULARA,NT,4.0,1,True
YUNGABURRA,QLD,4.0,3,True
Yarralin,NT,,1,False
Yuelumu,NT,,1,False
ZETLAND,NSW,4.2,5,True
ZILLMERE,QLD,3.6666666666666665,3,False
ZUCCOLI,NT,4.0,6,True
